sim-id,trigtime,ra,dec,H1-snr,L1-snr,V1-snr,snr,npix,logZ-tensor-R-1,logZ-err-tensor-R-1,logZ-tensor-N-0,logZ-err-tensor-N-0,logZ-vector-R-1,logZ-err-vector-R-1,logZ-vector-N-0,logZ-err-vector-N-0,logZ-scalar-N-0,logZ-err-scalar-N-0,logZ-scalar-P-1,logZ-err-scalar-P-1,searched-prob-tensor,area-50-tensor,area-90-tensor,searched-prob-vector,area-50-vector,area-90-vector,searched-prob-scalar,area-50-scalar,area-90-scalar,ra-cdf-tensor,dec-cdf-tensor,ra-cdf-vector,dec-cdf-vector,ra-cdf-scalar,dec-cdf-scalar
104,966471238.9970069,1.875733972,1.215893984,6.7759970460000005,10.807282387,5.638375837999999,13.946425013253517,43,-6.956668897284233,0.0246240822888485,-5.627121828239315,0.014209140718293167,-7.277945885110376,0.023543037979101584,-5.280606821699688,0.014658165433897748,-7.277708927278273,0.019487499667006126,-5.839360922086061,0.009409624690985543,0.9109008503439333,1715.0802983791523,8578.35656171379,0.6813945114965596,2245.2814937631692,9581.79880151275,0.06016879392366758,587.2394946491805,2311.450251145246,0.6580871599883007,0.9754314126937701,0.3060796645702306,0.939203354297694,0.5635305528612997,0.8574199806013579
105,966472016.9955491,4.078219891,-0.41339018899999996,10.670808733,4.808599033,5.170887915,12.795579920657392,30,-6.180346300544124,0.014671288910396816,-4.570457698515136,0.011205658754194662,-6.2537751857449955,0.015159081070314875,-4.761588313662666,0.010209967609599345,-6.146682884172974,0.021271016591089664,-4.598126955035024,0.008649765031869061,0.8720426927997428,5337.314392322411,17124.867708826394,0.05773316739466481,4263.587966708074,15507.597433746218,0.24430383918259171,1280.0057865509532,5530.944524824963,0.40366146458583435,0.3943577430972389,0.4880988249472733,0.380235010545345,0.38748137108792846,0.3817685047193244
106,966472873.3556743,4.395013809,0.456999511,1.516272515,0.056501082,5.201549568,5.418338547965841,30,-4.889244189949593,0.00748521219499507,-3.9631576786767457,0.007638843093422085,-4.819419519216386,0.007341348324131834,-3.9383124178612094,0.007950099337064942,-4.894931188274414,0.007482296722009473,-3.7426413941178103,0.0075985433513480185,0.9160961630554926,15489.963935169733,34367.871074627845,0.8221784811300957,15005.833820558071,33225.698200787396,0.9814450479176726,12603.421722494177,31288.81724415284,0.6934426229508197,0.7390163934426229,0.734313725490196,0.6820261437908497,0.759493670886076,0.69901547116737
107,966473697.5591412,2.7623000139999996,-0.133931905,14.364415819000001,14.457488923,4.087853706000001,20.786196758942292,66,-7.443855782908986,0.014074618192646457,-5.723039859244126,0.013920198294867483,-7.677399109923577,0.012045471393995503,-5.516853068235912,0.01588496427421384,-7.038546349728471,0.02052946256194242,-4.830998865978797,0.009825582171169358,0.9600547564748936,2041.6999373619562,6807.4420589933825,0.464836881312066,1981.0279885286095,6002.256576362007,0.46895448132221385,596.5087516593263,1594.9653822318376,0.7484276729559748,0.4088050314465409,0.5076504590275417,0.3277796667800068,0.7757009345794392,0.47519769949676494
108,966474482.6405213,1.690603018,-0.377988189,0.928032065,0.22654186699999998,4.58490142,4.683362655431461,31,-4.7072117938937215,0.01045449827184609,-3.696296846590869,0.00880420730820834,-4.937659880215294,0.009945460075190189,-3.703124316816011,0.008742038368218982,-4.672671097289372,0.009716858960818945,-4.122517144687956,0.011401368024446574,0.5035787707232788,13058.075521725952,31616.74237957277,0.8811247641443637,13486.610947768202,31868.498540113513,0.21358812244749503,7470.249670085739,25084.720066171318,0.270509977827051,0.3333333333333333,0.25594353640416045,0.34955423476968794,0.21725340945131622,0.2873453853472883
109,966475436.7628914,0.630061984,-0.275971115,2.181996556,5.2012517339999995,2.3249099490000003,6.100765102984465,26,-4.978410093229384,0.010155281665429776,-4.0767626798970955,0.008143161120378582,-4.99937423956443,0.010376033648851408,-3.980897660444431,0.008861650247652777,-4.765416497386114,0.011347897850253265,-3.619818902827676,0.006162370721595348,0.32409834818821226,9220.309270933527,25414.89140537647,0.3401335396100921,9016.83736431199,25760.718542623752,0.46506993466175744,4777.968545237687,21574.28686459308,0.14945477870429763,0.41597177677998715,0.1992324912056284,0.46370322993284296,0.25672766415500536,0.4294940796555436
110,966476225.3396488,1.9462130069999999,0.28880780899999997,13.550418584,9.618878298,0.912645782,16.64240324702987,49,-6.775625414454787,0.028092606115946266,-5.525396984665945,0.013663475174159216,-5.652911674469091,0.018370776772887547,-5.004227166168525,0.013884304225555043,-6.505746535050371,0.017848766641972092,-4.227212130634966,0.009910412439222986,0.08613859547802842,2365.7660796061264,7982.304385321162,0.5822853749554506,3297.8234685570983,10631.828106145153,0.2200402630166469,658.5320427864857,1741.1310388365,0.20140801958983778,0.6241199877563514,0.2804753820033956,0.5154499151103565,0.4505380076362374,0.3366886497743839
111,966477083.0038755,0.189787105,0.241342098,11.945544227000001,13.097494080999999,1.428987438,17.78432970845415,63,-6.814619952479022,0.024313859064207237,-5.293935513590499,0.013021825416536808,-6.985090087203477,0.014585387464988308,-5.307321349279784,0.013381605348168032,-6.529297900637563,0.023807216453372564,-4.1578011804674135,0.00983453246972455,0.7640613790087141,3068.86900311093,8802.394252370977,0.9190185950654512,2903.455976392371,8423.598927874764,0.35073634009227467,724.9883472019134,1815.1965567365612,0.03588605253422124,0.6577876433592305,0.059475434059844845,0.7055781307720724,0.17381137957911147,0.49727201870615745
112,966477821.0622933,3.92130208,0.918772101,0.327275429,2.259956554,1.1127696059999999,2.540230113283457,28,-4.115079741941241,0.007957092473474798,-3.655862614001704,0.009064347994892212,-4.091658202001441,0.00844805491511676,-3.637246621443172,0.009004514191055066,-4.161098237575984,0.008238014883839967,-3.2176639249331656,0.006006266844901935,0.31996064388276274,13449.51425283488,33080.55990526985,0.029141389198953684,13472.246244027658,33073.79379458603,0.2072095106354119,12082.529421522833,30635.743623438157,0.5588668138337013,0.8712288447387785,0.6053024645257655,0.8764002987303958,0.6360192837465565,0.8006198347107438
113,966478634.0402684,5.825509071,-0.372508794,5.079191358,5.179519677,10.471846151,12.739119700584714,31,-13.219392262365867,0.033678938196141206,-7.386348570801099,0.01452846125134799,-14.513015458205421,0.02952485416643501,-6.192652437530309,0.0168967671158656,-10.46986765644275,0.04099116215263827,-6.792437448461838,0.026584359835691664,0.9999999981729147,933.264403056344,5531.290492940427,0.4465995510930005,1419.4233783963596,6296.141496943881,0.756830018855814,62.292346703233605,468.7630255149897,0.9768263943440691,0.3607619795758052,0.6965049031933618,0.29871762635152127,0.13026166097838454,0.8879408418657565
114,966479560.3408769,4.917521954,0.8849685190000001,0.9983272870000001,0.6165374579999999,2.5815874780000003,2.8357308961980654,24,-4.417165138580171,0.008269272830817121,-3.6459923943740034,0.00852027207405467,-4.303324874439697,0.008997310443032704,-3.60801752067406,0.008468431743389564,-4.3495069565238005,0.007960701403732348,-3.619841786314967,0.008122795987701662,0.1338488409335684,12300.079598021848,31281.043875269806,0.8651192419121749,14442.893817675918,33626.916593807924,0.3362116080280769,11427.047779031273,30057.111857456024,0.8024347826086956,0.9005217391304348,0.7900709219858156,0.9056737588652483,0.8491886732421253,0.9016862869869552
