sim-id,trigtime,ra,dec,H1-snr,L1-snr,V1-snr,snr,npix,logZ-tensor-R-1,logZ-err-tensor-R-1,logZ-tensor-N-0,logZ-err-tensor-N-0,logZ-vector-R-1,logZ-err-vector-R-1,logZ-vector-N-0,logZ-err-vector-N-0,logZ-scalar-N-0,logZ-err-scalar-N-0,logZ-scalar-P-1,logZ-err-scalar-P-1,searched-prob-tensor,area-50-tensor,area-90-tensor,searched-prob-vector,area-50-vector,area-90-vector,searched-prob-scalar,area-50-scalar,area-90-scalar,ra-cdf-tensor,dec-cdf-tensor,ra-cdf-vector,dec-cdf-vector,ra-cdf-scalar,dec-cdf-scalar
72,966444391.1877311,3.148665905,-0.018948911000000002,37.627253014000004,31.516245425,25.413537675,55.27143739968276,100,-62.7126218856904,0.2817985918473117,-43.038979724465115,0.08754394468915715,-92.25095026573437,0.12571604794838284,-7.56420842132235,0.03413140046642956,-104.7336124114814,0.02396114484207422,-62.992940237221745,0.12504303836424818,0.9999999999999947,3.0690006571708164,12.111983845851885,0.3824161003926155,157.75734339110485,404.84958810694025,0.9999999999999972,0.27551562278378317,1.2894239184693208,0.0,1.0,0.355890603085554,0.5375175315568023,0.001084010840108401,0.0027100271002710027
73,966445136.1558515,2.91022706,0.986872315,8.048899148,12.602500225,7.489189602000001,16.72410686136946,57,-10.050582476087474,0.03805565080788863,-6.438139198619881,0.019402521581148736,-8.913232546107336,0.04984745407708307,-6.429450324907447,0.019459804203741625,-10.454890847570452,0.044574413135015714,-6.621207199138859,0.019355227505419386,0.7232618857969462,745.1474887575836,2690.096293484826,0.5828503589264966,584.2610838862768,2887.8662178521813,1.0,141.03775078066795,459.39581205954477,0.37688139674894644,0.8022275737507526,0.3726180005863383,0.7616534740545294,0.39644351464435146,1.0
74,966446074.2363958,5.836676121,0.469634801,4.435930948,11.995474932,17.272519208,21.49206416355566,65,-9.910321112899167,0.10438440945639961,-6.815242937905161,0.02169101866427527,-8.338499958194358,0.03143253909870384,-6.435164261854719,0.02077942604074006,-9.943796144744768,0.058978875433117715,-6.56148017188274,0.011142074499849752,0.999999999999999,366.7704901540182,1850.0684027856385,0.15379418816094934,920.2840969230388,4264.041346336116,0.999999999999995,11.32808397594734,36.39249832636936,0.96472755988418,0.6583311397736247,0.8582265236725085,0.582003662045514,0.999675535366645,0.9977287475665152
75,966446977.0969534,4.192680836,-0.48448750399999996,18.598691,25.65957889,10.828856291,33.49013920987407,94,-15.564927722465109,0.05160105178192484,-6.971583536789245,0.029339751611207197,-9.442342087829774,0.10811590782574669,-7.109932978229122,0.027718125044892062,-20.758747526899096,0.16707372144505953,-11.652042944070361,0.04204436248276864,0.9999999999999938,267.0430618516662,663.5265729564666,0.9359231523945947,408.196312870204,1052.8068449379061,0.999999999999999,9.662153640732932,73.03652381171203,1.0,0.11921965317919075,0.8082391542107182,0.4896099161502005,1.0,0.922045101088647
76,966447768.7731642,4.558440208,-1.159067035,9.431988272,11.998439360999999,11.42296974,19.063294246894877,43,-9.140880551836922,0.07273372625037004,-5.67086494681858,0.018570697695729995,-9.188977111387823,0.061441680853594624,-6.430444181791733,0.02005456152310231,-14.057027938352705,0.06910211417345749,-8.747711629870542,0.029689808137114228,0.9384465071391391,1267.7478037133703,4645.451403316248,0.38359580323858816,841.1869145584712,3138.549270206883,0.9751788628311941,11.015204349994294,67.63245834910029,0.8956893715037841,0.0723922342875946,0.6236119228521333,0.05406195207481005,0.20176730486008837,0.06585314538186408
77,966448645.5620782,0.469430894,-0.46871641299999994,33.575983329,24.045847980999998,10.718468019,42.666556203998624,102,-13.113374645554494,0.06134442794813047,-8.800140541251382,0.043097335164578,-13.478413084832612,0.04573308388861971,-9.840023709311843,0.03960311785629185,-25.948162729806118,0.1517186547318377,-9.009717283155233,0.038287027168937296,0.8816615349243664,62.16676078469242,188.16812900001062,0.5683261560232094,23.53102353247332,143.38022277496444,0.9999999999999994,12.471474588573741,52.51274511495505,0.036990985390115014,0.12713708423997513,0.252665003402132,0.45316398276253117,0.0,0.0016726403823178017
78,966449438.7522944,4.689691067,-0.311218113,11.615062814000002,15.401441811,13.129994537,23.334756278402278,84,-13.8741945069711,0.04706531155974128,-6.619396641294659,0.02028930398699521,-16.98611047752263,0.06332421405147722,-6.856648387088935,0.022524388705585006,-18.440152424806676,0.048601571097632065,-12.775057879811499,0.04457633498461125,0.9845496109225345,801.6158955382624,2165.464090455521,0.07526212922845728,418.8869562791272,1116.9348610265065,0.9999999999999986,4.3241064202008825,14.083234630447738,0.8998002663115846,0.5036617842876165,0.514475061039414,0.45866759679107083,0.0,1.0
79,966450319.3602328,3.36696291,0.09627593300000001,27.903132802,20.789632132,15.551659435,38.11361614347502,99,-21.07964277834029,0.05053553293664718,-11.58610033180329,0.05277396319787048,-30.412475297849607,0.034511276775133284,-7.40242996117802,0.029558079694063752,-22.878624507581257,0.13089880667107534,-16.314221828237542,0.0656538956978685,0.9984438373288983,28.522011151193134,116.83749921579057,0.2474694814627437,295.81411639767424,736.4797564483005,0.9999999999999981,2.126122138042048,7.221459817534579,0.4561704211557297,0.9963271302644466,0.36036036036036034,0.745945945945946,1.0,1.0
80,966451034.2388333,5.059707165,1.4075319769999999,17.760936491,16.905245378,7.555466391,25.657810871414114,85,-8.581370856328476,0.019110080296765634,-6.121400336350057,0.01884441781909507,-8.21106268485352,0.03689666043928101,-6.933840304159351,0.017740608061021724,-8.194474640065167,0.04531205779924025,-6.142850558045274,0.013741205082358333,0.46513241782723896,920.5781104038231,3051.0678776787427,0.35836838901429197,583.4137872598045,2044.3117615470742,0.9999999999999954,208.25187215706853,603.7755450332016,0.7356842445810418,0.9592364930443222,0.4175209692451072,0.9443926685305996,0.8923421980134573,1.0
81,966451879.950648,3.473279953,0.650047183,12.331444440999999,8.289125509,6.399192257,16.17787950404728,43,-8.116278799581666,0.035545268704836465,-5.153408099103904,0.01454771677240325,-7.181123513920644,0.02668715279513333,-5.3123438735136075,0.015053860251268172,-7.541967755640045,0.027058243348216708,-4.895228847389215,0.010993350802795699,0.5620696058081855,2243.242899941018,6915.474923662993,0.17991129548050613,2279.0983870253485,7578.849329209749,0.9999967610366896,372.5511774310411,1183.1189172564987,0.32533424751456974,0.82276311278711,0.6189700130378096,0.8249674054758801,0.1963916001183082,0.5385980479148181
82,966452710.8255734,1.34484899,-1.18552494,22.688279574000003,25.923634441,7.708534175,35.30176131279755,99,-10.471496906231089,0.020955562790160486,-7.7881836319277875,0.02413894248021795,-10.328369545816445,0.014398437823937547,-7.414656731983549,0.01976678388957349,-11.673260994126712,0.06605598154844097,-5.928915445953755,0.01005627719762473,0.6433859765046256,300.47240022376775,1146.8804075792546,0.31260329366530115,452.10541953779546,1464.6593152180312,1.0000000000000024,42.857022822890116,149.17118531614526,0.23257110987172336,0.11266034578918015,0.09908154745338157,0.159476760367381,0.0,0.0
83,966453658.1423149,5.044246197,-0.9346209759999999,2.47568908,6.1661734379999995,11.652148698,13.413549141395468,47,-7.314537973865449,0.024462824387221797,-4.600229821052166,0.010718705207748716,-7.318528079149517,0.024146060368039346,-4.632064100558716,0.012164475468160452,-7.036653306046315,0.01833886061338042,-4.813996054443227,0.012847660968263798,0.7346418484815892,6079.831892210393,18062.931409450943,0.3257424002114873,5005.965171962611,17933.20183364965,0.9999967860892539,1662.0068682709214,5784.43379159859,0.7346115035317861,0.13454423141607805,0.7888638558094625,0.09462504023173479,0.6177615571776156,0.022141119221411192
84,966454383.6048882,3.8035979269999998,0.157894894,24.980945939,18.733327932,13.028429908,33.83378816039908,90,-12.553326323394735,0.20609638905489686,-8.129882270706398,0.02286030275103357,-12.92202253100214,0.1396840840045966,-6.8559406869669095,0.02630356641076209,-24.68245419403044,0.04179871399939047,-15.292045664060382,0.05563946731597367,0.825391037875918,108.22434760130459,498.0330856985153,0.8326219162434291,417.39275107439477,992.7920096752628,0.9989540109138604,25.857980022588535,95.35573674958225,0.13673297842532922,0.9036144578313253,0.5664545114189442,0.852864095844253,0.9972886369238353,0.9987675622381069
85,966455229.2924796,2.7013568880000003,0.863999486,2.099208841,8.704635286,13.428635634,16.14018612690521,45,-7.183649108172238,0.02222843817600601,-4.724429638014604,0.01104373569424693,-7.091874338653911,0.029535586759423044,-4.79457482453724,0.01138046179028605,-6.6802262468797124,0.017358145898532684,-4.886144743278937,0.01269951783414737,0.5179745587180993,4950.94353281762,15880.683335874375,0.17667765918674358,5313.116399784303,18343.845344704176,0.9973549015147051,1273.358312979819,4754.0115693614025,0.42542372881355933,0.9057627118644068,0.4338883447600392,0.9036891936010447,0.4447096260938743,0.9915141872182445
86,966456099.4149297,2.811041117,0.179113999,10.144177314,6.439937764,3.6812734289999995,12.56697679798634,53,-6.6457167303629605,0.021460717737674176,-5.067618635151323,0.012640486439813005,-7.393996795121253,0.01928989198325966,-5.2601046627157375,0.013691001481812522,-6.95616790778515,0.016668963874788285,-4.3587597832110525,0.010368053283602302,0.998873001232754,3869.904457315962,11964.861352487353,0.30208397082793353,3003.4595803197367,10149.15929247465,0.9999999885282415,823.6697910829922,2856.8786230642877,0.3510042805400066,0.5670069147184722,0.33517196625567813,0.4772874756651525,0.14154989991421218,0.2533600228767515
87,966456966.6938748,3.993596077,0.612660825,9.166865391,4.281920232,3.503920098,10.707180675747134,28,-5.054816445197822,0.015607944112727154,-4.1608468218474846,0.010349882886493229,-5.093057301149655,0.012734653027109261,-4.262850223432554,0.01098467980756709,-5.280609889261713,0.01681244820750545,-3.5824057736694654,0.009413405475675062,0.04252301943434272,7018.9080843819465,19113.378262485607,0.31285998779247176,6502.6942720079805,18101.091913131946,0.6735498263444225,2381.7423430454883,9980.105124201396,0.5717314487632509,0.8130742049469964,0.5097971811619113,0.7658989343416982,0.24790419161676647,0.7853293413173653
88,966457725.5504688,6.096737862,-0.35198909,8.793249347,9.024143197999999,5.459680347999999,13.731879115360105,39,-8.23397608009753,0.027240340996726023,-5.129693998296997,0.014074910254752146,-7.739175352649828,0.026067176854789906,-5.110987127196493,0.015428669510744482,-7.187415927312938,0.02893508538356512,-6.237317496035895,0.01815111448512716,0.9997164527604867,3069.0701024535033,11367.756222375116,0.24921316849111416,2182.7625540610134,9027.132829528906,0.9882522548520642,290.24593495154653,1510.5840756911714,0.9755378720895962,0.34011199528440905,0.8708420737189092,0.25471980821096796,0.6303949777661523,0.22573894846978812
89,966458579.2437928,5.840044022000001,-0.161384702,19.050766593,16.39374194,13.607867117,28.580772033837885,98,-24.038699232661518,0.04495061324202413,-6.687615417252966,0.028745416925888074,-8.609647416689302,0.025827561236261475,-6.8541209949949495,0.031226568925095965,-28.02861535656023,0.14477067643957817,-22.250049999663492,0.09654446786356988,0.9997492437247409,604.4750812974027,1504.1516791479946,0.06559553664419972,399.4877282613508,1138.9224641559485,0.999999999999994,21.93653607153318,100.9037181608016,0.8798677443056576,0.5709037472446731,0.7864476386036962,0.43702943189596166,1.0,0.8251540744122347
